sentence_id,concept_id,lang_code,sentence,pronunciation,level,created_at
78546,649,bg,Няма никакво решение,nyama nikakvo reshenie,A,2026-02-19 20:52:57.029495+00
78547,649,my,ဖြေရှင်းချက်မရှိဘူး,phyay shin chat ma shi bu,A,2026-02-19 20:52:57.029495+00
78548,649,ca,No hi ha cap solució,null,A,2026-02-19 20:52:57.029495+00
78549,649,ceb,Walay bisan unsang solusyon,null,A,2026-02-19 20:52:57.029495+00
78550,649,co,Ùn ci hè alcuna suluzione,null,A,2026-02-19 20:52:57.029495+00
78551,649,hr,Nema nikakvog rješenja,null,A,2026-02-19 20:52:57.029495+00
78552,649,cs,Není žádné řešení,null,A,2026-02-19 20:52:57.029495+00
78553,649,da,Der er ingen løsning,null,A,2026-02-19 20:52:57.029495+00
78554,649,nl,Er is geen oplossing,null,A,2026-02-19 20:52:57.029495+00
78555,649,en,There isn't any solution,null,A,2026-02-19 20:52:57.029495+00
78556,649,eo,Ne ekzistas ia solvo,null,A,2026-02-19 20:52:57.029495+00
78557,649,et,Pole mingit lahendust,null,A,2026-02-19 20:52:57.029495+00
78558,649,fo,Onki loysn,null,A,2026-02-19 20:52:57.029495+00
78559,649,fil,Walang anumang solusyon,null,A,2026-02-19 20:52:57.029495+00
78560,649,fi,Mitään ratkaisua ei ole,null,A,2026-02-19 20:52:57.029495+00
78561,649,fr,Il n’y a aucune solution,null,A,2026-02-19 20:52:57.029495+00
78562,649,fy,D’r is gjin oplossing,null,A,2026-02-19 20:52:57.029495+00
78563,649,gl,Non hai ningunha solución,null,A,2026-02-19 20:52:57.029495+00
78564,649,ka,არ არსებობს არანაირი გამოსავალი,ar arsebobs aranairi gamosavali,A,2026-02-19 20:52:57.029495+00
78565,649,de,Es gibt keine Lösung,null,A,2026-02-19 20:52:57.029495+00
78566,649,el,Δεν υπάρχει καμία λύση,den yparchei kamia lysi,A,2026-02-19 20:52:57.029495+00
78567,649,gu,કોઈ ઉકેલ નથી,koi ukel nathi,A,2026-02-19 20:52:57.029495+00
78568,649,ht,Pa gen okenn solisyon,null,A,2026-02-19 20:52:57.029495+00
78569,649,ha,Babu wata mafita,babu wata mafita,A,2026-02-19 20:52:57.029495+00
78570,649,he,אין שום פתרון,ein shum pitron,A,2026-02-19 20:52:57.029495+00
78571,649,hi,कोई समाधान नहीं है,koi samadhan nahin hai,A,2026-02-19 20:52:57.029495+00
78572,649,hu,Nincs megoldás,null,A,2026-02-19 20:52:57.029495+00
78573,649,is,Það er engin lausn,null,A,2026-02-19 20:52:57.029495+00
78574,649,ig,Enweghị ihe ngwọta,enweghi ihe ngwọta,A,2026-02-19 20:52:57.029495+00
78575,649,ilo,Awan ti aniaman a solusion,null,A,2026-02-19 20:52:57.029495+00
78576,649,id,Tidak ada solusi,null,A,2026-02-19 20:52:57.029495+00
78577,649,ga,Níl aon réiteach,null,A,2026-02-19 20:52:57.029495+00
78578,649,xh,Akukho sisombululo,null,A,2026-02-19 20:52:57.029495+00
78579,649,it,Non c’è alcuna soluzione,null,A,2026-02-19 20:52:57.029495+00
78580,649,ja,解決策はない,kaiketsusaku wa nai,A,2026-02-19 20:52:57.029495+00
78581,649,jv,Ora ana solusi,null,A,2026-02-19 20:52:57.029495+00
78582,649,kn,ಯಾವುದೇ ಪರಿಹಾರ ಇಲ್ಲ,yaavude parihaara illa,A,2026-02-19 20:52:57.029495+00
78583,649,kk,Ешқандай шешім жоқ,eshqandai sheshim zhoq,A,2026-02-19 20:52:57.029495+00
78584,649,km,គ្មានដំណោះស្រាយ,khmean damnosray,A,2026-02-19 20:52:57.029495+00
78585,649,rw,Nta gisubizo gihari,null,A,2026-02-19 20:52:57.029495+00
78586,649,rn,Nta gisubizo gihari,null,A,2026-02-19 20:52:57.029495+00
78587,649,ko,어떤 해결책도 없어,eotteon haegyeolchaekdo eopseo,A,2026-02-19 20:52:57.029495+00
78588,649,ku,Tu çareser tune,null,A,2026-02-19 20:52:57.029495+00
78589,649,kmr,Tu çareser tune,null,A,2026-02-19 20:52:57.029495+00
78590,649,lo,ບໍ່ມີວິທີແກ້ໄຂ,bo mi vithi kae khai,A,2026-02-19 20:52:57.029495+00
78591,649,la,Nulla solutio est,null,A,2026-02-19 20:52:57.029495+00
78592,649,lv,Nav nekādu risinājumu,null,A,2026-02-19 20:52:57.029495+00
78593,649,lt,Nėra jokio sprendimo,null,A,2026-02-19 20:52:57.029495+00
78594,649,lb,Et gëtt keng Léisung,null,A,2026-02-19 20:52:57.029495+00
78595,649,mk,Нема никакво решение,nema nikakvo reshenie,A,2026-02-19 20:52:57.029495+00
78596,649,mg,Tsy misy vahaolana,null,A,2026-02-19 20:52:57.029495+00
78597,649,ms,Tidak ada penyelesaian,null,A,2026-02-19 20:52:57.029495+00
78598,649,ml,ഒരുതരത്തിലുള്ള പരിഹാരവും ഇല്ല,orutharathilulla parihaaravum illa,A,2026-02-19 20:52:57.029495+00
78599,649,mt,M’hemm l-ebda soluzzjoni,null,A,2026-02-19 20:52:57.029495+00
78600,649,mi,Kāore he otinga,null,A,2026-02-19 20:52:57.029495+00
78601,649,mn,Ямар ч шийдэл байхгүй,yamar ch shiidel baikhgui,A,2026-02-19 20:52:57.029495+00
78602,649,sr-ME,Nema nikakvog rješenja,null,A,2026-02-19 20:52:57.029495+00
78603,649,ne,कुनै समाधान छैन,kunai samadhan chhaina,A,2026-02-19 20:52:57.029495+00
78604,649,nb-NO,Det finnes ingen løsning,null,A,2026-02-19 20:52:57.029495+00
78605,649,nn-NO,Det finst inga løysing,null,A,2026-02-19 20:52:57.029495+00
78606,649,oc,I a pas cap de solucion,null,A,2026-02-19 20:52:57.029495+00
78607,649,or,କୌଣସି ସମାଧାନ ନାହିଁ,kaunasi samadhana nahi,A,2026-02-19 20:52:57.029495+00
78608,649,ps,هیڅ حل نشته,hech hal nashte,A,2026-02-19 20:52:57.029495+00
78609,649,fa,هیچ راه‌حلی وجود ندارد,hich rah-e hali vojud nadarad,A,2026-02-19 20:52:57.029495+00
78610,649,pt-BR,Não há nenhuma solução,null,A,2026-02-19 20:52:57.029495+00
78611,649,pt-PT,Não há nenhuma solução,null,A,2026-02-19 20:52:57.029495+00
78612,649,pa,ਕੋਈ ਹੱਲ ਨਹੀਂ,koi hall nahin,A,2026-02-19 20:52:57.029495+00
78613,649,ro,Nu există nicio soluție,null,A,2026-02-19 20:52:57.029495+00
78614,649,rm,Igl n’è nagina soluziun,null,A,2026-02-19 20:52:57.029495+00
78615,649,ru,Нет никакого решения,net nikakogo resheniya,A,2026-02-19 20:52:57.029495+00
78616,649,sm,E leai se fofo,null,A,2026-02-19 20:52:57.029495+00
78617,649,sa,कोऽपि समाधानं नास्ति,ko'pi samadhanam nasti,A,2026-02-19 20:52:57.029495+00
78618,649,gd,Chan eil fuasgladh sam bith ann,null,A,2026-02-19 20:52:57.029495+00
78619,649,sr,Нема никаквог решења,nema nikakvog resenja,A,2026-02-19 20:52:57.029495+00
78620,649,st,Ha ho na tharollo,null,A,2026-02-19 20:52:57.029495+00
78621,649,tn,Ga go na tharabololo,null,A,2026-02-19 20:52:57.029495+00
78622,649,sn,Hapana mhinduro,hapana mhinduro,A,2026-02-19 20:52:57.029495+00
78623,649,scn,Un c’è nudda suluzzioni,null,A,2026-02-19 20:52:57.029495+00
78624,649,sd,ڪو به حل ناهي,ko bhe hal naahi,A,2026-02-19 20:52:57.029495+00
78625,649,si,කිසිදු විසඳුමක් නැහැ,kisidu visandumak næhæ,A,2026-02-19 20:52:57.029495+00
78626,649,sk,Neexistuje žiadne riešenie,null,A,2026-02-19 20:52:57.029495+00
78627,649,sl,Ni nobene rešitve,null,A,2026-02-19 20:52:57.029495+00
78628,649,so,Ma jiro xal,null,A,2026-02-19 20:52:57.029495+00
78629,649,es,No hay ninguna solución,null,A,2026-02-19 20:52:57.029495+00
78630,649,su,Taya solusi naon waé,null,A,2026-02-19 20:52:57.029495+00
78631,649,sw,Hakuna suluhisho,null,A,2026-02-19 20:52:57.029495+00
78632,649,sv,Det finns ingen lösning,null,A,2026-02-19 20:52:57.029495+00
78633,649,tg,Ҳеҷ ҳалли масъала вуҷуд надорад,hech halli masala vojud nadorad,A,2026-02-19 20:52:57.029495+00
78634,649,ta,எந்த தீர்வும் இல்லை,entha theervum illai,A,2026-02-19 20:52:57.029495+00
78635,649,te,ఎలాంటి పరిష్కారం లేదు,elanti parishkaram ledu,A,2026-02-19 20:52:57.029495+00
78636,649,th,ไม่มีทางแก้ไข,mai mi thang kae khai,A,2026-02-19 20:52:57.029495+00
78637,649,ti,መፍትሒ የለን,mefthi yelen,A,2026-02-19 20:52:57.029495+00
78638,649,tpi,Nogat wanpela rot bilong stretim dispela,null,A,2026-02-19 20:52:57.029495+00
78639,649,to,ʻOku ʻikai ha founga,null,A,2026-02-19 20:52:57.029495+00
78640,649,tr,Hiçbir çözüm yok,null,A,2026-02-19 20:52:57.029495+00
78641,649,uk,Немає жодного рішення,nemaie zhodnoho rishennia,A,2026-02-19 20:52:57.029495+00
78642,649,ur,کوئی حل نہیں ہے,koi hal nahin hai,A,2026-02-19 20:52:57.029495+00
78643,649,uz,Hech qanday yechim yo‘q,null,A,2026-02-19 20:52:57.029495+00
78644,649,vec,No ghe xe solussion,null,A,2026-02-19 20:52:57.029495+00
78645,649,vi,Không có giải pháp nào,khong co giai phap nao,A,2026-02-19 20:52:57.029495+00
78646,649,cy,Nid oes unrhyw ateb,null,A,2026-02-19 20:52:57.029495+00
78647,649,wo,Amul benn pexe,amul benn pexe,A,2026-02-19 20:52:57.029495+00
78648,649,yo,Kò sí ojútùú,ko si ojutu,A,2026-02-19 20:52:57.029495+00
78649,649,zu,Asikho isixazululo,null,A,2026-02-19 20:52:57.029495+00
78650,649,zgh,ⵓⵔ ⵉⵍⵍⵉ ⴰⵙⵓⵍⵍⵓⵙ,ur illi asullus,A,2026-02-19 20:52:57.029495+00
78651,650,af,Ek het nie geweet hy drink so baie nie,null,B,2026-02-19 20:52:57.029495+00
78652,650,sq,Nuk e dija që ai pinte kaq shumë,null,B,2026-02-19 20:52:57.029495+00
78653,650,am,እሱ እንደዚህ ብዙ እንደሚጠጣ አላወቅሁም,esu endezih bizu endemiyt’eta alawokhum,B,2026-02-19 20:52:57.029495+00
78654,650,ar-EG,مكنتش أعرف إنه بيشرب كتير كده,makontesh a‘raf enno biyishrab keteer keda,B,2026-02-19 20:52:57.029495+00
78655,650,ar-AE,لم أكن أعلم أنه يشرب كثيرًا,lam akun a‘lam annahu yashrab kathiran,B,2026-02-19 20:52:57.029495+00
78656,650,ar-IQ,ما كنت أعرف إنه يشرب كلش هواي,ma kunt a‘rif enno yishrab kilish hawai,B,2026-02-19 20:52:57.029495+00
78657,650,ar-LB,ما كنت بعرف إنو بيشرب كتير,ma kent ba‘ref enno byishrab kteer,B,2026-02-19 20:52:57.029495+00
78658,650,ar-MA,ما كنتش عارف بلي كيشرب بزاف,ma kontesh ‘aref belli kayishrab bzzaf,B,2026-02-19 20:52:57.029495+00
78659,650,ar,لم أكن أعلم أنه يشرب كثيرًا,lam akun a‘lam annahu yashrab kathiran,B,2026-02-19 20:52:57.029495+00
78660,650,hy,"Չգիտեի, որ նա այդքան շատ է խմում",chgitei vor na aydkan shat e khmum,B,2026-02-19 20:52:57.029495+00
78661,650,ast,Nun sabía que él bebía tanto,null,B,2026-02-19 20:52:57.029495+00
78662,650,eu,Ez nekien hainbeste edaten zuenik,null,B,2026-02-19 20:52:57.029495+00
78663,650,be,"Я не ведаў, што ён так шмат п’е",ya ne vedau shto yon tak shmat p’ye,B,2026-02-19 20:52:57.029495+00
78664,650,bn,আমি জানতাম না যে সে এত বেশি পান করত,ami jantam na je se eto beshi pan korto,B,2026-02-19 20:52:57.029495+00
78665,650,bs,Nisam znao da on toliko pije,null,B,2026-02-19 20:52:57.029495+00
78666,650,br,Ne ouien ket e eve kement-se,null,B,2026-02-19 20:52:57.029495+00
78667,650,bg,"Не знаех, че той пие толкова много",ne znaeh che toi pie tolkova mnogo,B,2026-02-19 20:52:57.029495+00
78668,650,my,သူ ဒီလောက် များများ သောက်တယ်ဆိုတာ မသိခဲ့ဘူး,thu di-lout myar-myar thauk de so da ma thi khe bu,B,2026-02-19 20:52:57.029495+00
78669,650,ca,No sabia que ell bevia tant,null,B,2026-02-19 20:52:57.029495+00
78670,650,ceb,Wala ko kabalo nga siya moinom ug ingon ana kadaghan,null,B,2026-02-19 20:52:57.029495+00
78671,650,co,Ùn sapia ch’ellu beia tantu,null,B,2026-02-19 20:52:57.029495+00
78672,650,hr,Nisam znao da on toliko pije,null,B,2026-02-19 20:52:57.029495+00
78673,650,cs,"Nevěděl jsem, že tolik pije",null,B,2026-02-19 20:52:57.029495+00
78674,650,da,"Jeg vidste ikke, at han drak så meget",null,B,2026-02-19 20:52:57.029495+00
78675,650,nl,Ik wist niet dat hij zo veel dronk,null,B,2026-02-19 20:52:57.029495+00
78676,650,en,I didn't know he drank so much,null,B,2026-02-19 20:52:57.029495+00
78677,650,eo,"Mi ne sciis, ke li tiom multe trinkis",null,B,2026-02-19 20:52:57.029495+00
78678,650,et,"Ma ei teadnud, et ta nii palju joob",null,B,2026-02-19 20:52:57.029495+00
78679,650,fo,"Eg visti ikki, at hann drakk so nógv",null,B,2026-02-19 20:52:57.029495+00
78680,650,fil,Hindi ko alam na umiinom siya nang ganoon karami,null,B,2026-02-19 20:52:57.029495+00
78681,650,fi,"En tiennyt, että hän joi niin paljon",null,B,2026-02-19 20:52:57.029495+00
78682,650,fr,Je ne savais pas qu’il buvait autant,null,B,2026-02-19 20:52:57.029495+00
78683,650,fy,Ik wist net dat hy sa folle dronk,null,B,2026-02-19 20:52:57.029495+00
78684,650,gl,Non sabía que el bebía tanto,null,B,2026-02-19 20:52:57.029495+00
78685,650,ka,"არ ვიცოდი, რომ ის这么 ბევრს სვამდა",ar vicodi rom is ase bevrs svamda,B,2026-02-19 20:52:57.029495+00
78686,650,de,"Ich wusste nicht, dass er so viel trank",null,B,2026-02-19 20:52:57.029495+00
78687,650,el,Δεν ήξερα ότι έπινε τόσο πολύ,den ixera oti epine toso poly,B,2026-02-19 20:52:57.029495+00
78688,650,gu,મને ખબર નહોતી કે તે એટલું વધારે પીતો હતો,mane khabar nahoti ke te etlu vadhare pito hato,B,2026-02-19 20:52:57.029495+00
78689,650,ht,Mwen pa t konnen li te bwè konsa anpil,null,B,2026-02-19 20:52:57.029495+00
78690,650,ha,Ban sani ba yana shan giya sosai ba,ban sani ba yana shan giya sosai ba,B,2026-02-19 20:52:57.029495+00
78691,650,he,לא ידעתי שהוא שתה כל כך הרבה,lo yadati shehu shata kol kakh harbe,B,2026-02-19 20:52:57.029495+00
78692,650,hi,मुझे नहीं पता था कि वह इतना ज़्यादा पीता था,mujhe nahin pata tha ki vah itna zyada peeta tha,B,2026-02-19 20:52:57.029495+00
78693,650,hu,"Nem tudtam, hogy ennyit ivott",null,B,2026-02-19 20:52:57.029495+00
78694,650,is,Ég vissi ekki að hann drakk svona mikið,null,B,2026-02-19 20:52:57.029495+00
78695,650,ig,Amaghị m na ọ na-aṅụ mmanya nke ukwuu,amaghim na o na-anu mmanya nke ukwuu,B,2026-02-19 20:52:57.029495+00
78696,650,ilo,Saan a ammo a kasta unay nga agin-inom isuna ti kasta unay,null,B,2026-02-19 20:52:57.029495+00
78697,650,id,Saya tidak tahu bahwa dia minum sebanyak itu,null,B,2026-02-19 20:52:57.029495+00
78698,650,ga,Ní raibh a fhios agam go n-óladh sé an oiread sin,null,B,2026-02-19 20:52:57.029495+00
78699,650,xh,Bendingazi ukuba usela kakhulu ngolo hlobo,null,B,2026-02-19 20:52:57.029495+00
78700,650,it,Non sapevo che bevesse così tanto,null,B,2026-02-19 20:52:57.029495+00
78701,650,ja,彼がそんなにたくさん飲むとは知らなかった,kare ga sonna ni takusan nomu to wa shiranakatta,B,2026-02-19 20:52:57.029495+00
78702,650,jv,Aku ora ngerti yen dheweke ngombe akeh banget,null,B,2026-02-19 20:52:57.029495+00
78703,650,kn,ಅವನು ಇಷ್ಟು ಹೆಚ್ಚು ಕುಡಿಯುತ್ತಿದ್ದಾನೆ ಎಂದು ನನಗೆ ತಿಳಿದಿರಲಿಲ್ಲ,avanu ishtu heccu kudiyuttiddane endu nanage tilidiralilla,B,2026-02-19 20:52:57.029495+00
78704,650,kk,Оның сонша көп ішетінін білмедім,onyng sonsha kop ishetinin bilmedim,B,2026-02-19 20:52:57.029495+00
78705,650,km,ខ្ញុំមិនដឹងថាគាត់ផឹកច្រើនប៉ុណ្ណោះទេ,khnhom min deng tha koat phoek chraen ponnos te,B,2026-02-19 20:52:57.029495+00
78706,650,rw,Sinari nzi ko anywa cyane,null,B,2026-02-19 20:52:57.029495+00
78707,650,rn,Sinarinzi ko anywa cane,null,B,2026-02-19 20:52:57.029495+00
78708,650,ko,그가 그렇게 많이 마시는지 몰랐어,geuga geureoke mani masineunji mollasseo,B,2026-02-19 20:52:57.029495+00
78709,650,ku,Min nizanim ku ew ewqas pir tê xwarin,null,B,2026-02-19 20:52:57.029495+00
78710,650,kmr,Min nizanim ku ew ewqas pir vedixwar,null,B,2026-02-19 20:52:57.029495+00
78711,650,lo,ຂ້ອຍບໍ່ຮູ້ວ່າລາວດື່ມຫຼາຍຂະນາດນັ້ນ,khoi bo hu wa lao duem lai khanat nan,B,2026-02-19 20:52:57.029495+00
78712,650,la,Nesciebam eum tantum bibisse,null,B,2026-02-19 20:52:57.029495+00
78713,650,lv,"Es nezināju, ka viņš tik daudz dzēra",null,B,2026-02-19 20:52:57.029495+00
78714,650,lt,"Aš nežinojau, kad jis tiek daug gėrė",null,B,2026-02-19 20:52:57.029495+00
78715,650,lb,"Ech wousst net, datt hie sou vill gedronk huet",null,B,2026-02-19 20:52:57.029495+00
78716,650,mk,Не знаев дека тој пие толку многу,ne znaev deka toj pie tolku mnogu,B,2026-02-19 20:52:57.029495+00
78717,650,mg,Tsy fantatroko fa misotro be loatra izy,null,B,2026-02-19 20:52:57.029495+00
78718,650,ms,Saya tidak tahu bahawa dia minum sebanyak itu,null,B,2026-02-19 20:52:57.029495+00
78719,650,ml,അവൻ ഇത്രയും അധികം കുടിക്കുന്നുവെന്ന് എനിക്ക് അറിയില്ലായിരുന്നു,avan ithrayum adhikam kudikkunnu enn enikku ariyillayirunnu,B,2026-02-19 20:52:57.029495+00
78720,650,mt,Ma kontx naf li kien jixrob daqshekk ħafna,null,B,2026-02-19 20:52:57.029495+00
78721,650,mi,Kāore au i mōhio i inu nui ia,null,B,2026-02-19 20:52:57.029495+00
78722,650,mn,Тэр тийм их уудаг гэдгийг би мэдээгүй,ter tiim ikh uudag gedgiig bi medeegui,B,2026-02-19 20:52:57.029495+00
78723,650,sr-ME,Nisam znao da on toliko pije,null,B,2026-02-19 20:52:57.029495+00
78724,650,ne,मलाई थाहा थिएन कि उसले यति धेरै पिउँथ्यो,malai thaha thiyena ki usle yeti dherai piunthyo,B,2026-02-19 20:52:57.029495+00
78725,650,nb-NO,Jeg visste ikke at han drakk så mye,null,B,2026-02-19 20:52:57.029495+00
78726,650,nn-NO,Eg visste ikkje at han drakk så mykje,null,B,2026-02-19 20:52:57.029495+00
78727,650,oc,Non sabiái qu’el beviá tant,null,B,2026-02-19 20:52:57.029495+00
78728,650,or,ମୁଁ ଜାଣିନଥିଲି ସେ ଏତେ ଅଧିକ ପିଉଥିଲା,mun janinathili se ete adhika piuthila,B,2026-02-19 20:52:57.029495+00
78729,650,ps,زه نه پوهېدم چې هغه دومره ډېر څښي,za na pohedam che hagha domra der tsakhi,B,2026-02-19 20:52:57.029495+00
78730,650,fa,نمی‌دانستم که او این‌قدر زیاد می‌نوشد,nemidanestam ke u inqadr ziad minushad,B,2026-02-19 20:52:57.029495+00
78731,650,pt-BR,Eu não sabia que ele bebia tanto,null,B,2026-02-19 20:52:57.029495+00
78732,650,pt-PT,Eu não sabia que ele bebia tanto,null,B,2026-02-19 20:52:57.029495+00
78733,650,pa,ਮੈਨੂੰ ਪਤਾ ਨਹੀਂ ਸੀ ਕਿ ਉਹ ਇੰਨਾ ਜ਼ਿਆਦਾ ਪੀਂਦਾ ਸੀ,mainu pata nahin si ki oh inna zyada peenda si,B,2026-02-19 20:52:57.029495+00
78734,650,ro,Nu știam că bea atât de mult,null,B,2026-02-19 20:52:57.029495+00
78735,650,rm,Na saveva betg ch’el biveva uschè bler,null,B,2026-02-19 20:52:57.029495+00
78736,650,ru,"Я не знал, что он так много пил",ya ne znal chto on tak mnogo pil,B,2026-02-19 20:52:57.029495+00
78737,650,sm,Ou te le iloa sa inu tele o ia,null,B,2026-02-19 20:52:57.029495+00
